timestamp,pH,TDS_ppm,turbidity_NTU,VOC_mg_L
2025-12-05 11:37:10,5.867546558380127,103.6251449584961,0.992179870605469,0.065999999642372
2025-12-05 11:37:14,5.867546558380127,103.6251449584961,0.992179870605469,0.065999999642372
2025-12-05 11:37:17,5.918866157531738,103.6251449584961,0.977517127990723,0.093000002205372
2025-12-05 11:37:20,5.918866157531738,103.6251449584961,0.977517127990723,0.093000002205372
2025-12-05 11:37:23,5.867546558380127,103.6251449584961,0.972629547119141,0.136999994516373
2025-12-05 11:37:26,5.833333492279053,101.78634643554688,0.967741906642914,0.13400000333786
2025-12-05 11:37:31,5.884653091430664,99.94386291503906,0.982404708862305,0.209000006318092
2025-12-05 11:37:32,5.747800350189209,101.78634643554688,0.997067451477051,0.150999993085861
2025-12-05 11:37:36,5.85044002532959,101.78634643554688,0.977517127990723,0.131999999284744
2025-12-05 11:37:39,5.85044002532959,101.78634643554688,0.977517127990723,0.131999999284744
2025-12-05 11:37:42,5.867546558380127,101.78634643554688,0.95796674489975,0.163000002503395
2025-12-05 11:37:45,5.85044002532959,101.78634643554688,0.953079164028168,0.170000001788139
2025-12-05 11:37:49,5.953079223632812,101.78634643554688,0.953079164028168,0.163000002503395
2025-12-05 11:37:52,5.867546558380127,99.94386291503906,0.943304002285004,0.160999998450279
2025-12-05 11:37:55,5.901759624481201,99.94386291503906,0.948191583156586,0.153999999165535
2025-12-05 11:37:58,5.85044002532959,103.6251449584961,0.684261977672577,0.492000013589859
2025-12-05 11:38:01,5.799120426177979,103.6251449584961,0.918866097927094,0.0
2025-12-05 11:38:04,5.884653091430664,105.46031188964844,0.860215067863464,0.141000002622604
2025-12-05 11:38:07,5.884653091430664,105.46031188964844,0.860215067863464,0.141000002622604
2025-12-05 11:38:11,5.764907360076904,109.11994171142578,0.967741906642914,0.083999998867512
2025-12-05 11:38:14,5.884653091430664,109.11994171142578,1.041055679321289,0.126000002026558
2025-12-05 11:38:17,5.816226959228516,109.11994171142578,1.060606002807617,0.023000000044703
2025-12-05 11:38:20,5.799120426177979,109.11994171142578,1.085044026374817,0.021999999880791
2025-12-05 11:38:23,5.833333492279053,107.29190063476562,1.119257092475891,0.004999999888241
2025-12-05 11:38:26,5.918866157531738,109.11994171142578,1.089931607246399,0.076999999582767
2025-12-05 11:38:29,5.918866157531738,109.11994171142578,1.089931607246399,0.076999999582767
2025-12-05 11:38:33,5.85044002532959,107.29190063476562,1.050830841064453,0.111000001430511
2025-12-05 11:38:36,5.764907360076904,109.11994171142578,1.036168098449707,0.112999998033047
2025-12-05 11:38:39,5.764907360076904,109.11994171142578,1.036168098449707,0.112999998033047
2025-12-05 11:38:42,5.918866157531738,107.29190063476562,0.982404708862305,0.079000003635883
2025-12-05 11:38:45,5.833333492279053,2.092235326766968,0.791788876056671,0.030999999493361
2025-12-05 11:38:48,5.764907360076904,4.178405284881592,0.855327486991882,0.108999997377396
2025-12-05 11:38:52,5.884653091430664,4.178405284881592,0.865102648735046,0.156000003218651
2025-12-05 11:38:55,6.038611888885498,4.178405284881592,0.8504399061203,0.136000007390976
2025-12-05 11:38:58,6.038611888885498,4.178405284881592,0.8504399061203,0.136000007390976
2025-12-05 11:39:01,5.97018575668335,4.178405284881592,0.855327486991882,0.337000012397766
2025-12-05 11:39:04,5.935972690582275,2.092235326766968,0.845552325248718,0.090000003576279
2025-12-05 11:39:08,5.85044002532959,2.092235326766968,0.845552325248718,0.081000000238419
2025-12-05 11:39:11,5.799120426177979,4.178405284881592,0.816226780414581,0.075000002980232
2025-12-05 11:39:14,5.833333492279053,4.178405284881592,0.869990229606628,0.043000001460314
2025-12-05 11:39:17,5.610948085784912,4.178405284881592,0.87487781047821,0.050000000745058
2025-12-05 11:39:20,5.610948085784912,4.178405284881592,0.87487781047821,0.050000000745058
2025-12-05 11:39:23,5.508308887481689,4.178405284881592,0.816226780414581,0.013000000268221
2025-12-05 11:39:27,5.251710891723633,4.178405284881592,0.860215067863464,0.037000000476837
2025-12-05 11:39:30,5.782013893127441,4.178405284881592,0.845552325248718,0.698000013828278
2025-12-05 11:39:33,5.935972690582275,4.178405284881592,0.840664684772491,0.737999975681305
2025-12-05 11:39:36,5.935972690582275,4.178405284881592,0.840664684772491,0.737999975681305
2025-12-05 11:39:39,5.747800350189209,4.178405284881592,0.782013714313507,0.421000003814697
2025-12-05 11:39:42,5.97018575668335,4.178405284881592,0.835777103900909,0.098999999463558
2025-12-05 11:39:45,5.542521953582764,4.178405284881592,0.821114361286163,1.409999966621399
2025-12-05 11:39:48,6.021505355834961,4.178405284881592,0.918866097927094,1.225000023841858
2025-12-05 11:39:52,6.329423427581787,8.332735061645508,0.879765391349792,2.469000101089478
2025-12-05 11:39:55,5.628054618835449,8.332735061645508,0.913978517055511,2.852999925613403
2025-12-05 11:39:58,5.628054618835449,8.332735061645508,0.913978517055511,2.852999925613403
2025-12-05 11:40:01,5.662267684936523,8.332735061645508,0.830889523029327,2.158999919891357
2025-12-05 11:40:04,5.679374217987061,2.092235326766968,1.055718421936035,4.289999961853027
2025-12-05 11:40:07,5.422776222229004,4.178405284881592,1.011730194091797,3.989000082015991
2025-12-05 11:40:11,6.004398822784424,2.092235326766968,0.77712607383728,2.115000009536743
2025-12-05 11:40:14,5.679374217987061,2.092235326766968,1.070381283760071,2.58899998664856
2025-12-05 11:40:17,6.021505355834961,0.0,1.124144673347473,2.388000011444092
2025-12-05 11:40:20,6.021505355834961,0.0,1.124144673347473,2.388000011444092
2025-12-05 11:40:23,5.2174973487854,0.0,1.133919835090637,2.473999977111816
2025-12-05 11:40:26,5.354350090026855,0.0,1.143694996833801,2.5
2025-12-05 11:40:29,5.114858150482178,0.0,1.143694996833801,2.523999929428101
2025-12-05 11:40:33,5.080645084381104,0.0,1.158357739448547,2.540999889373779
2025-12-05 11:40:36,5.131964683532715,0.0,1.158357739448547,2.540999889373779
2025-12-05 11:40:39,5.131964683532715,0.0,1.158357739448547,2.540999889373779
2025-12-05 11:40:42,5.764907360076904,0.0,1.168132901191711,2.5
2025-12-05 11:40:45,6.209677219390869,0.0,1.163245320320129,2.115000009536743
2025-12-05 11:40:48,5.799120426177979,0.0,1.163245320320129,2.29200005531311
2025-12-05 11:40:51,5.799120426177979,0.0,1.163245320320129,2.29200005531311
2025-12-05 11:40:55,6.346529960632324,0.0,1.168132901191711,2.158999919891357
2025-12-05 11:40:58,5.303030490875244,0.0,1.163245320320129,2.098999977111816
2025-12-05 11:41:01,6.004398822784424,0.0,1.168132901191711,2.279000043869019
2025-12-05 11:41:04,5.38856315612793,0.0,1.163245320320129,2.404000043869019
2025-12-05 11:41:07,5.38856315612793,0.0,1.163245320320129,2.404000043869019
2025-12-05 11:41:10,5.234603881835938,0.0,1.163245320320129,4.061999797821045
2025-12-05 11:41:13,6.175464153289795,0.0,1.158357739448547,2.984999895095825
2025-12-05 11:41:17,6.260997295379639,2.092235326766968,1.241446733474731,2.63700008392334
2025-12-05 11:41:20,6.380743026733398,0.0,0.884652972221375,2.5
2025-12-05 11:41:23,6.380743026733398,0.0,0.884652972221375,2.5
2025-12-05 11:41:26,5.782013893127441,2.092235326766968,0.816226780414581,2.219000101089478
2025-12-05 11:41:29,4.447702884674072,0.0,0.806451618671417,2.381999969482422
2025-12-05 11:41:32,6.124144554138184,0.0,0.801564037799835,2.433000087738037
2025-12-05 11:41:35,6.466275691986084,0.0,0.801564037799835,2.484999895095825
2025-12-05 11:41:39,6.466275691986084,0.0,0.801564037799835,2.484999895095825
2025-12-05 11:41:42,6.038611888885498,0.0,0.801564037799835,2.433000087738037
2025-12-05 11:41:45,4.670087814331055,0.0,0.796676456928253,2.457000017166138
2025-12-05 11:41:48,4.841153621673584,0.0,0.796676456928253,2.457000017166138
2025-12-05 11:41:51,5.26881742477417,0.0,0.791788876056671,2.484999895095825
2025-12-05 11:41:55,6.295210361480713,0.0,0.796676456928253,2.484999895095825
2025-12-05 11:41:57,6.295210361480713,0.0,0.796676456928253,2.484999895095825
2025-12-05 11:42:01,4.447702884674072,0.0,0.796676456928253,2.438999891281128
2025-12-05 11:42:04,5.542521953582764,0.0,0.796676456928253,2.438999891281128
2025-12-05 11:42:07,5.833333492279053,0.0,0.796676456928253,2.457000017166138
2025-12-05 11:42:10,5.747800350189209,0.0,0.791788876056671,2.457000017166138
2025-12-05 11:42:15,6.021505355834961,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:16,6.021505355834961,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:19,5.85044002532959,0.0,0.791788876056671,2.540999889373779
2025-12-05 11:42:23,5.131964683532715,0.0,0.791788876056671,2.540999889373779
2025-12-05 11:42:26,6.175464153289795,0.0,0.791788876056671,2.540999889373779
2025-12-05 11:42:29,5.320137023925781,0.0,0.791788876056671,2.540999889373779
2025-12-05 11:42:32,5.456989288330078,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:35,5.474095821380615,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:38,5.474095821380615,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:42,5.987292289733887,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:45,5.782013893127441,0.0,0.801564037799835,2.540999889373779
2025-12-05 11:42:48,4.755620956420898,0.0,0.796676456928253,2.50600004196167
2025-12-05 11:42:51,5.320137023925781,0.0,0.796676456928253,2.457000017166138
2025-12-05 11:42:54,5.320137023925781,0.0,0.796676456928253,2.457000017166138
2025-12-05 11:42:57,6.209677219390869,0.0,0.806451618671417,2.457000017166138
2025-12-05 11:43:01,5.542521953582764,0.0,0.801564037799835,2.410000085830688
2025-12-05 11:43:04,5.508308887481689,0.0,0.801564037799835,2.450000047683716
2025-12-05 11:43:07,6.021505355834961,0.0,0.801564037799835,2.450000047683716
2025-12-05 11:43:10,6.038611888885498,0.0,0.801564037799835,2.421999931335449
2025-12-05 11:43:13,5.747800350189209,0.0,0.816226780414581,2.410000085830688
2025-12-05 11:43:16,5.747800350189209,0.0,0.816226780414581,2.410000085830688
2025-12-05 11:43:20,4.960899353027344,0.0,0.811339199542999,2.410000085830688
2025-12-05 11:43:23,5.542521953582764,0.0,0.806451618671417,2.38700008392334
2025-12-05 11:43:26,5.542521953582764,0.0,0.806451618671417,2.38700008392334
2025-12-05 11:43:29,5.833333492279053,0.0,0.806451618671417,2.38700008392334
2025-12-05 11:43:32,5.987292289733887,0.0,0.806451618671417,2.421999931335449
2025-12-05 11:43:35,6.243890285491943,0.0,0.811339199542999,2.410000085830688
2025-12-05 11:43:38,5.833333492279053,0.0,0.811339199542999,2.38700008392334
2025-12-05 11:43:42,5.046432018280029,0.0,0.806451618671417,2.38700008392334
2025-12-05 11:43:45,6.209677219390869,0.0,0.806451618671417,2.38700008392334
2025-12-05 11:43:48,5.816226959228516,0.0,0.801564037799835,2.358999967575073
2025-12-05 11:43:51,5.816226959228516,0.0,0.801564037799835,2.358999967575073
2025-12-05 11:43:54,5.508308887481689,0.0,0.801564037799835,2.358999967575073
2025-12-05 11:43:57,6.004398822784424,0.0,0.801564037799835,2.358999967575073
2025-12-05 11:44:01,5.918866157531738,0.0,0.796676456928253,2.348000049591064
2025-12-05 11:44:04,4.841153621673584,0.0,0.796676456928253,2.348000049591064
2025-12-05 11:44:07,5.713587284088135,6.258556365966797,0.791788876056671,2.348000049591064
2025-12-05 11:44:10,5.2174973487854,0.0,0.791788876056671,2.369999885559082
2025-12-05 11:44:14,4.721407413482666,0.0,0.782013714313507,2.369999885559082
2025-12-05 11:44:17,5.696480751037598,0.0,0.791788876056671,2.369999885559082
2025-12-05 11:44:20,5.696480751037598,0.0,0.791788876056671,2.369999885559082
2025-12-05 11:44:23,5.080645084381104,0.0,0.782013714313507,2.348000049591064
2025-12-05 11:44:26,5.012218952178955,0.0,0.786901295185089,2.348000049591064
2025-12-05 11:44:29,5.2174973487854,0.0,0.782013714313507,2.348000049591064
2025-12-05 11:44:33,6.158357620239258,0.0,0.77712607383728,2.348000049591064
2025-12-05 11:44:36,5.354350090026855,0.0,0.77712607383728,2.325000047683716
2025-12-05 11:44:39,5.354350090026855,0.0,0.77712607383728,2.325000047683716
2025-12-05 11:44:42,5.2174973487854,6.258556365966797,0.767350912094116,2.348000049591064
2025-12-05 11:44:45,6.175464153289795,2.092235326766968,0.938416421413422,2.348000049591064
2025-12-05 11:44:48,6.175464153289795,0.0,0.967741906642914,2.38700008392334
2025-12-05 11:44:51,6.175464153289795,0.0,0.967741906642914,2.38700008392334
2025-12-05 11:44:55,6.004398822784424,0.0,0.894428133964539,2.38700008392334
2025-12-05 11:44:58,6.072824954986572,0.0,0.884652972221375,2.369999885559082
2025-12-05 11:45:01,6.141251087188721,0.0,0.884652972221375,2.331000089645386
2025-12-05 11:45:04,6.243890285491943,0.0,0.93352884054184,2.348000049591064
2025-12-05 11:45:07,6.175464153289795,0.0,0.904203295707703,2.369999885559082
2025-12-05 11:45:10,6.038611888885498,0.0,0.909090936183929,2.348000049591064
2025-12-05 11:45:13,5.456989288330078,6.258556365966797,1.143694996833801,2.331000089645386
2025-12-05 11:45:17,5.901759624481201,0.0,1.241446733474731,2.348000049591064
2025-12-05 11:45:20,5.422776222229004,0.0,1.26099705696106,2.348000049591064
2025-12-05 11:45:23,5.422776222229004,0.0,1.26099705696106,2.348000049591064
2025-12-05 11:45:26,6.55180835723877,0.0,1.251221895217896,2.348000049591064
2025-12-05 11:45:29,6.757087230682373,0.0,0.816226780414581,2.348000049591064
2025-12-05 11:45:32,6.141251087188721,2.092235326766968,0.992179870605469,1.980999946594238
2025-12-05 11:45:35,6.466275691986084,0.0,0.992179870605469,1.763000011444092
2025-12-05 11:45:39,6.43206262588501,0.0,0.987292289733887,1.850000023841858
2025-12-05 11:45:42,6.43206262588501,0.0,0.987292289733887,1.850000023841858
2025-12-05 11:45:45,6.226783752441406,2.092235326766968,0.992179870605469,1.91700005531311
2025-12-05 11:45:48,6.278103828430176,2.092235326766968,0.982404708862305,1.962000012397766
2025-12-05 11:45:51,6.260997295379639,0.0,0.982404708862305,1.962000012397766
2025-12-05 11:45:54,6.072824954986572,0.0,0.972629547119141,1.980999946594238
2025-12-05 11:45:57,6.072824954986572,0.0,0.972629547119141,1.980999946594238
2025-12-05 11:46:01,6.072824954986572,0.0,0.972629547119141,1.945999979972839
2025-12-05 11:46:04,5.97018575668335,0.0,0.972629547119141,2.002000093460083
2025-12-05 11:46:07,6.175464153289795,2.092235326766968,0.977517127990723,2.002000093460083
2025-12-05 11:46:10,6.141251087188721,0.0,0.972629547119141,2.023000001907349
2025-12-05 11:46:13,6.141251087188721,0.0,0.972629547119141,2.023000001907349
2025-12-05 11:46:16,5.987292289733887,0.0,0.977517127990723,2.023000001907349
2025-12-05 11:46:19,6.055718421936035,0.0,0.977517127990723,2.035000085830688
2025-12-05 11:46:23,5.97018575668335,2.092235326766968,0.977517127990723,2.035000085830688
2025-12-05 11:46:26,5.953079223632812,0.0,0.972629547119141,2.035000085830688
2025-12-05 11:46:29,5.953079223632812,0.0,0.972629547119141,2.035000085830688
2025-12-05 11:46:32,6.038611888885498,0.0,0.982404708862305,2.065999984741211
2025-12-05 11:46:35,6.004398822784424,0.0,0.972629547119141,2.065999984741211
2025-12-05 11:46:38,6.004398822784424,0.0,0.977517127990723,2.08299994468689
2025-12-05 11:46:41,6.089931488037109,0.0,0.967741906642914,2.08299994468689
2025-12-05 11:46:45,6.107038021087646,0.0,0.977517127990723,2.109999895095825
2025-12-05 11:46:48,6.107038021087646,0.0,0.977517127990723,2.109999895095825
2025-12-05 11:46:51,5.884653091430664,0.0,0.982404708862305,2.109999895095825
2025-12-05 11:46:54,6.021505355834961,0.0,0.977517127990723,2.138000011444092
2025-12-05 11:46:57,6.072824954986572,2.092235326766968,0.977517127990723,2.109999895095825
2025-12-05 11:47:00,6.038611888885498,0.0,0.982404708862305,2.082000017166138
2025-12-05 11:47:03,6.141251087188721,0.0,0.977517127990723,2.082000017166138
2025-12-05 11:47:07,6.072824954986572,0.0,0.972629547119141,0.908999979496002
2025-12-05 11:47:10,5.935972690582275,0.0,0.977517127990723,0.71399998664856
2025-12-05 11:47:13,6.004398822784424,2.092235326766968,0.977517127990723,3.334000110626221
2025-12-05 11:47:16,6.004398822784424,2.092235326766968,0.977517127990723,3.334000110626221
2025-12-05 11:47:19,5.901759624481201,0.0,0.977517127990723,2.66100001335144
2025-12-05 11:47:22,5.987292289733887,0.0,0.977517127990723,2.865999937057495
2025-12-05 11:47:25,5.918866157531738,0.0,0.967741906642914,2.891000032424927
2025-12-05 11:47:29,5.953079223632812,2.092235326766968,1.324535727500916,2.960000038146973
2025-12-05 11:47:32,5.97018575668335,0.0,1.35874879360199,2.828999996185303
2025-12-05 11:47:35,5.816226959228516,2.092235326766968,1.363636374473572,2.563999891281128
2025-12-05 11:47:38,5.816226959228516,2.092235326766968,1.363636374473572,2.563999891281128
2025-12-05 11:47:41,5.987292289733887,0.0,1.089931607246399,2.427999973297119
2025-12-05 11:48:54,4.310850620269775,42.725364685058594,1.041055679321289,3.121999979019165
2025-12-05 11:48:57,4.310850620269775,42.725364685058594,1.041055679321289,3.121999979019165
2025-12-05 11:49:00,4.875366687774658,6.258556365966797,0.733137845993042,3.102999925613403
2025-12-05 11:49:03,6.414956092834473,2.092235326766968,0.93352884054184,4.203999996185303
2025-12-05 11:49:06,6.346529960632324,42.725364685058594,1.045943260192871,1.238999962806702
2025-12-05 11:49:09,6.124144554138184,44.700042724609375,1.138807415962219,1.532999992370605
2025-12-05 11:49:12,6.124144554138184,44.700042724609375,1.138807415962219,1.532999992370605
2025-12-05 11:49:16,6.107038021087646,42.725364685058594,1.168132901191711,1.618000030517578
2025-12-05 11:49:19,6.004398822784424,42.725364685058594,1.187683343887329,1.697999954223633
2025-12-05 11:49:22,6.089931488037109,42.725364685058594,1.212121248245239,1.718000054359436
2025-12-05 11:49:25,6.038611888885498,42.725364685058594,1.226783990859985,1.830000042915344
2025-12-05 11:49:28,6.038611888885498,42.725364685058594,1.226783990859985,1.830000042915344
2025-12-05 11:49:31,6.004398822784424,42.725364685058594,1.246334314346313,1.871000051498413
2025-12-05 11:49:34,6.055718421936035,42.725364685058594,1.251221895217896,1.901999950408936
2025-12-05 11:49:37,6.004398822784424,42.725364685058594,1.251221895217896,1.914000034332275
2025-12-05 11:49:40,6.038611888885498,42.725364685058594,1.246334314346313,1.934999942779541
2025-12-05 11:49:43,6.038611888885498,42.725364685058594,1.246334314346313,1.934999942779541
2025-12-05 11:49:46,6.004398822784424,42.725364685058594,1.241446733474731,2.013000011444092
2025-12-05 11:49:49,5.987292289733887,42.725364685058594,1.231671571731567,2.013000011444092
2025-12-05 11:49:52,5.97018575668335,42.725364685058594,1.231671571731567,2.013000011444092
2025-12-05 11:49:55,5.953079223632812,42.725364685058594,1.231671571731567,2.039000034332275
2025-12-05 11:49:58,6.038611888885498,42.725364685058594,1.221896409988403,2.006999969482422
2025-12-05 11:50:01,5.953079223632812,42.725364685058594,1.221896409988403,2.023999929428101
2025-12-05 11:50:05,5.953079223632812,42.725364685058594,1.221896409988403,2.023999929428101
2025-12-05 11:50:08,5.987292289733887,42.725364685058594,1.231671571731567,2.072000026702881
2025-12-05 11:50:11,6.004398822784424,42.725364685058594,1.231671571731567,2.051000118255615
2025-12-05 11:50:14,5.935972690582275,42.725364685058594,1.221896409988403,2.072000026702881
2025-12-05 11:50:17,6.021505355834961,38.76057434082031,1.236559152603149,2.098999977111816
2025-12-05 11:50:20,5.987292289733887,42.725364685058594,1.241446733474731,2.098999977111816
2025-12-05 11:50:23,5.953079223632812,42.725364685058594,1.241446733474731,2.125999927520752
2025-12-05 11:50:26,5.953079223632812,42.725364685058594,1.241446733474731,2.125999927520752
2025-12-05 11:56:12,5.935972690582275,42.725364685058594,1.021505355834961,2.098999977111816
2025-12-05 11:56:15,5.935972690582275,42.725364685058594,1.026392936706543,2.098999977111816
2025-12-05 11:56:18,5.935972690582275,42.725364685058594,1.031280517578125,2.098999977111816
2025-12-05 11:56:22,5.935972690582275,42.725364685058594,1.021505355834961,2.109999895095825
2025-12-05 11:56:25,5.935972690582275,42.725364685058594,1.021505355834961,2.109999895095825
2025-12-05 11:56:28,6.038611888885498,42.725364685058594,1.031280517578125,2.098999977111816
2025-12-05 11:56:31,6.038611888885498,42.725364685058594,1.021505355834961,2.109999895095825
2025-12-05 11:56:34,6.038611888885498,42.725364685058594,1.021505355834961,2.098999977111816
2025-12-05 11:56:37,6.038611888885498,42.725364685058594,1.021505355834961,2.098999977111816
2025-12-05 11:56:41,6.004398822784424,42.725364685058594,1.231671571731567,2.098999977111816
2025-12-05 11:56:44,5.987292289733887,40.74555969238281,1.500488758087158,2.065999984741211
2025-12-05 11:56:47,6.055718421936035,40.74555969238281,1.451612949371338,2.065999984741211
2025-12-05 11:56:50,6.021505355834961,40.74555969238281,1.031280517578125,2.065999984741211
2025-12-05 11:56:53,6.038611888885498,40.74555969238281,0.987292289733887,2.065999984741211
2025-12-05 11:56:56,6.038611888885498,40.74555969238281,0.987292289733887,2.065999984741211
2025-12-05 11:56:59,6.004398822784424,42.725364685058594,0.972629547119141,2.039000034332275
2025-12-05 11:57:03,6.175464153289795,42.725364685058594,0.972629547119141,2.039000034332275
2025-12-05 11:57:06,6.038611888885498,40.74555969238281,0.987292289733887,2.065999984741211
2025-12-05 11:57:09,5.97018575668335,40.74555969238281,0.982404708862305,2.039000034332275
2025-12-05 11:57:12,5.97018575668335,40.74555969238281,0.987292289733887,2.013000011444092
2025-12-05 11:57:15,5.97018575668335,40.74555969238281,0.987292289733887,2.013000011444092
2025-12-05 11:57:19,5.987292289733887,40.74555969238281,0.982404708862305,2.039000034332275
2025-12-05 11:57:22,5.987292289733887,40.74555969238281,0.982404708862305,2.039000034332275
2025-12-05 11:57:25,5.97018575668335,40.74555969238281,0.982404708862305,2.039000034332275
2025-12-05 11:57:28,6.038611888885498,40.74555969238281,0.982404708862305,2.039000034332275
2025-12-05 11:57:31,6.038611888885498,40.74555969238281,0.982404708862305,2.039000034332275
2025-12-05 11:57:34,5.953079223632812,40.74555969238281,0.977517127990723,2.013000011444092
2025-12-05 11:57:37,5.97018575668335,40.74555969238281,1.021505355834961,2.039000034332275
2025-12-05 11:57:41,6.055718421936035,40.74555969238281,1.041055679321289,2.039000034332275
2025-12-05 11:57:44,6.055718421936035,40.74555969238281,1.045943260192871,2.039000034332275
2025-12-05 11:59:30,6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349
2025-12-05 11:59:33,6.055718421936035,40.74555969238281,1.036168098449707,2.023000001907349
2025-12-05 11:59:37,5.97018575668335,40.74555969238281,1.031280517578125,2.023000001907349
2025-12-05 11:59:40,5.97018575668335,40.74555969238281,1.031280517578125,2.049999952316284
2025-12-05 11:59:43,6.021505355834961,40.74555969238281,1.031280517578125,2.049999952316284
2025-12-05 11:59:46,6.021505355834961,40.74555969238281,1.026392936706543,2.07699990272522
2025-12-05 11:59:49,6.021505355834961,40.74555969238281,1.031280517578125,2.049999952316284
2025-12-05 11:59:53,6.055718421936035,40.74555969238281,1.036168098449707,2.049999952316284
2025-12-05 11:59:56,6.055718421936035,40.74555969238281,1.036168098449707,2.049999952316284
2025-12-05 11:59:59,6.072824954986572,40.74555969238281,1.031280517578125,2.039999961853027
2025-12-05 12:00:02,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431
2025-12-05 12:00:05,6.072824954986572,40.74555969238281,1.036168098449707,2.039999961853027
2025-12-05 12:00:08,5.987292289733887,40.74555969238281,1.036168098449707,2.039999961853027
2025-12-05 12:00:11,6.038611888885498,40.74555969238281,1.036168098449707,2.039999961853027
2025-12-05 12:00:14,5.987292289733887,40.74555969238281,1.026392936706543,2.017999887466431
2025-12-05 12:00:18,5.987292289733887,40.74555969238281,1.026392936706543,2.017999887466431
2025-12-05 12:00:21,6.072824954986572,40.74555969238281,1.031280517578125,2.017999887466431
2025-12-05 12:00:24,6.055718421936035,40.74555969238281,1.036168098449707,2.017999887466431
2025-12-05 12:00:27,6.004398822784424,38.76057434082031,1.031280517578125,2.017999887466431
2025-12-05 12:00:31,6.004398822784424,40.74555969238281,1.026392936706543,2.039999961853027
2025-12-05 12:00:34,6.004398822784424,40.74555969238281,1.026392936706543,2.039999961853027
2025-12-05 12:00:37,6.072824954986572,40.74555969238281,1.031280517578125,2.017999887466431
2025-12-05 12:00:40,5.987292289733887,40.74555969238281,1.026392936706543,1.985999941825867
2025-12-05 12:00:43,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431
2025-12-05 12:00:46,6.089931488037109,40.74555969238281,1.036168098449707,2.017999887466431
2025-12-05 12:00:50,5.987292289733887,42.725364685058594,1.021505355834961,1.985999941825867
2025-12-05 12:00:53,6.055718421936035,4.178405284881592,0.879765391349792,1.967000007629395
2025-12-05 12:00:56,6.089931488037109,0.0,1.353861212730408,1.934999942779541
2025-12-05 12:00:59,6.089931488037109,0.0,1.353861212730408,1.934999942779541
2025-12-05 12:01:02,7.663733959197998,0.0,1.798631429672241,1.934999942779541
