timestamp,combo,pH_before,TDS_before,turbidity_before,VOC_before,pH_after,TDS_after,turbidity_after,VOC_after,improvement,accepted
2025-12-05 11:56:15,OFF,5.935972690582275,42.725364685058594,1.021505355834961,2.098999977111816,5.935972690582275,42.725364685058594,1.026392936706543,2.098999977111816,0.0,0
2025-12-05 11:56:23,activated_carbon,5.935972690582275,42.725364685058594,1.021505355834961,2.098999977111816,5.935972690582275,42.725364685058594,1.021505355834961,2.109999895095825,0.0,0
2025-12-05 11:56:31,ultrasonic_filter,5.935972690582275,42.725364685058594,1.021505355834961,2.098999977111816,6.038611888885498,42.725364685058594,1.021505355834961,2.109999895095825,0.005763683204836,0
2025-12-05 11:56:39,"coarse_filter,activated_carbon,ro_filter",5.935972690582275,42.725364685058594,1.021505355834961,2.098999977111816,6.004398822784424,42.725364685058594,1.231671571731567,2.098999977111816,0.003842455469890666,0
2025-12-05 11:56:47,"ultrasonic_filter,activated_carbon,fine_filter",5.935972690582275,42.725364685058594,1.021505355834961,2.098999977111816,6.055718421936035,40.74555969238281,1.451612949371338,2.065999984741211,0.009908164681366906,0
2025-12-05 11:56:53,OFF,6.021505355834961,40.74555969238281,1.031280517578125,2.065999984741211,6.038611888885498,40.74555969238281,0.987292289733887,2.065999984741211,0.010930320138337274,0
2025-12-05 11:57:01,activated_carbon,6.021505355834961,40.74555969238281,1.031280517578125,2.065999984741211,6.175464153289795,42.725364685058594,0.972629547119141,2.039000034332275,0.021833854295506595,0
2025-12-05 11:57:09,ultrasonic_filter,6.021505355834961,40.74555969238281,1.031280517578125,2.065999984741211,5.97018575668335,40.74555969238281,0.982404708862305,2.039000034332275,0.011092612601381004,0
2025-12-05 11:57:17,"coarse_filter,activated_carbon,ro_filter",6.021505355834961,40.74555969238281,1.031280517578125,2.065999984741211,5.987292289733887,40.74555969238281,0.982404708862305,2.039000034332275,0.011092612601381004,0
2025-12-05 11:57:25,"ultrasonic_filter,activated_carbon,fine_filter",6.021505355834961,40.74555969238281,1.031280517578125,2.065999984741211,5.97018575668335,40.74555969238281,0.982404708862305,2.039000034332275,0.011092612601381004,0
